,Unnamed: 0,time_stamp,region,sell_code,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Vake,€,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
104,104,27-02-2020 09:55:27,Batumi,f8a875c191,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,4,Батуми,150 гр,0.2774,163794,61600,5595,2500.0,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
105,105,27-02-2020 09:55:27,Batumi,d4df7908c3,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Батуми,1 гр,0.0111,6552,2464,224,100.0,,,,,,True,,,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
106,106,27-02-2020 09:55:27,Batumi,22610cd7c4,курьер в Батуми,,1,нет,Батуми,1 гр,0.005,3276,1232,112,50.0,,,,,,True,,,kur'er v Batumi
107,107,27-02-2020 09:55:27,Batumi,a5417660bf,Вакансия Курьера в Батуми,,1,нет,Батуми,3 гр,0.005,3276,1232,112,50.0,,,,,,True,,,Vakansija Kur'era v Batumi
108,108,27-02-2020 09:55:27,Batumi,a5417660bf,Вакансия Курьера в Батуми,,1,нет,Батуми,5 гр,0.0076,5000,2301,171,,,,,,,True,,,Vakansija Kur'era v Batumi
109,109,27-02-2020 09:55:27,Batumi,012f23b5ea,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.025,16379,6160,559,250.0,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
110,110,27-02-2020 09:55:27,Batumi,ce6827deee,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.025,16379,6160,559,250.0,,,,,,True,,,Ischu kur'era v Gruzii!
111,111,27-02-2020 09:55:27,Batumi,ea97036e14,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.6626,982766,369600,33567,15000.0,,,,,,True,,,Vakansija optovogo kur'era na mef
112,112,27-02-2020 09:55:27,Batumi,16be2c8499,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0549,32759,12320,1119,500.0,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
113,113,27-02-2020 09:56:50,Kutaisi,d4df7908c3,Шишки / weeds Afghan Kush - 2г,,2,нет,Кутаиси,2 гр,0.0082,4848,1823,166,74.0,,,,,,,,True,Shishki / weeds Afghan Kush - 2g
114,114,27-02-2020 09:56:50,Kutaisi,d4df7908c3,"Шишки / Weed Afghan Kush, 3g",,2,3,Кутаиси,3 гр,0.0119,7076,2661,242,108.0,,,,,,,,True,"Shishki / Weed Afghan Kush, 3g"
115,115,27-02-2020 09:56:50,Kutaisi,d4df7908c3,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Кутаиси,1 гр,0.0111,6552,2464,224,100.0,,,,,,,,True,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
